"id"|"provincia"|"region"|"subregion"|"trimestre"|"anio"|"pondera"|"cv1c04"|"cv1c05_a"|"cv1c05_b"|"cv1c05_c"|"cv1c05_d"|"cv1c06_e"|"cv1c06_f"|"cv1c07"|"cv1c08"|"cv1c09"|"cv1c10"|"cv1c11"|"cv1c12"|"cv1c13"|"ch01"|"ch02"|"ch03"|"ch04"|"ch05"|"ch06"|"ch07"|"ch08"|"ch09"|"ch10"|"ch11"|"ch12"|"ch13"|"ch14"|"ch15"|"ch16"|"ch17_a"|"ch17_b"|"ch18"|"ch19"|"ch20"|"ch21"|"propauto"|"regten"|"hacina"|"jniveled"|"jsexo"|"jedad_agrup"|"jsitconyugal"|"jdif_lp"|"jestado"|"jocupengh"|"jpercept"|"jcomed"|"tipohog"|"cantping"|"reldep"|"cantmiem"|"cantadequi"|"menor18"|"menor14"|"mayor65"|"dif_lph"|"cant_act"|"permieoc"|"clima_educativo"|"gastot"|"gastotpc"|"gasto_comunh"|"gascomp"|"gasvent"|"gc_01"|"gc_02"|"gc_03"|"gc_04"|"gc_05"|"gc_06"|"gc_07"|"gc_08"|"gc_09"|"gc_10"|"gc_11"|"gc_12"|"gc09_01"|"gc09_02"|"gc09_03"|"gc09_04"|"gc09_05"|"gc09_06"|"gc09_07"|"gc09_08"|"gc09_09"|"fp_contado"|"fp_credito"|"fp_especie"|"fp_prodprop"|"fp_tarjetas"|"fp_otras"|"fp_indef"|"tn_hipsup"|"tn_autoserv"|"tn_negesp"|"tn_restaurant"|"tn_kiosco"|"tn_internet"|"tn_comedor"|"tn_especie"|"tn_otros"|"tn_indef"|"decgaphp"|"decgaphr"|"decgapht"|"quigaphp"|"quigaphr"|"quigapht"|"gasto_imputado"|"m_gasto_imputado"|"ingtoth"|"ingpch"|"m_ingtoth"|"ingtoth_imp"|"qinth_p"|"qinth_r"|"qinth_t"|"dinth_p"|"dinth_r"|"dinth_t"|"qinpch_p"|"qinpch_r"|"qinpch_t"|"dinpch_p"|"dinpch_r"|"dinpch_t"
453346692|2|1|"1A"|4|2018|177|4|3|3|3|3|3|3|1|1|1|1|1|2|3|1|1|1|1|2|1|1|1|1|1|1|1|1|1|5|1|2|1|1|1|5|1|1|1|0.5|6|1|2|5|2|1|1|"1"|1|1|1|1|1|1.02|0|0|0|0|1|1|5|-9529.81|-9529.81|-13859.81|42470.19|-52000|7893.59|0|2000|20400|1500|0|-51090.7|1800|4566.2|0|2403.15|997.95|10296.74|2000|20400|1500|0|-49290.7|4566.2|0|997.95|35691.41|6666.2|0|0|112.58|0|-27000|2065.41|0|7105.4|1017.55|0|1500|151.55|0|23430.28|-44800|1|1|1|1|1|1|0|2|44000|44000|0|0|4|4|4|7|8|8|5|5|5|10|10|10
864086988|2|1|"1A"|4|2018|165|4|3|3|3|3|3|3|1|1|1|1|1|1|2|3||||1|1|1|1|1|1|1|1|1|1|7|1|2|1|1|1|5|1|1|2|1|6|1|5|5|2|3||"2"|2|1|0||1|1|0|0|0|0|0||5|26417.2492|26417.2492|23267.1742|26417.2492|0|4838.5152|1267.824|280|15400|216.5|0|712.285|800|0|0|2437.79|464.335|8544.1292|280|15400|216.5|0|1512.285|0|0|464.335|25704.9642|0|0|0|712.285|0|0|0|6537.1742|2144.04|1623.75|712.285|0|0|0|0|15400|8|10|10|4|5|5|0|2|0|0|2|0|1|1|1|1|1|1|1|1|1|1|1|1
907768057|2|1|"1A"|4|2018|169|4|3|3|3|3|3|3|1|1|1|1|1|1|3|3||||1|1|1|1|1|1|1|1|1|1|5|1|2|1|1|1|7|1|1|2|1|6|1|4|5|2|1|3|"1"|2|1|1|1|1|1|0|0|0|0|1|1|5|21569.77|21569.77|20292.42|21569.77|0|5135.38|649.5|280|13000|0|173.2|324.75|480|0|0|952.6|574.34|6737.48|280|13000|0|173.2|804.75|0|0|574.34|21245.02|0|0|0|324.75|0|0|0|6209.22|2035.8|0|324.75|0|0|0|0|13000|7|9|10|4|5|5|0|2|24700|24700|0|0|2|3|3|4|5|5|4|5|5|8|9|10
229156518|2|1|"1A"|4|2018|531|4|3|3|3|3|3|3|1|1|1|1|1|3|3|1|1|1|1|3|2|1|1|1|1|1|1|1|1|5|1|2|1|3|1|5|1|1|1|1|6|2|4|1|2|1|3|"1"|1|3|2|1.5|3|2.67|1|1|0|1|2|1.5|5|58484.345|19494.7816666667|45801.775|58484.345|0|15095.3759|2623.98|850|11160.8|10907.112|0|4489.8|1700|2900|0|8399.87|357.4071|26119.2259|850|11160.8|10907.112|0|6189.8|2900|0|357.4071|41176.745|16528.2|0|0|779.4|0|29300|14224.483|645.17|20279.082|3723.8|1134.46|0|1796.95|0|2078.4|14602|7|9|9|4|5|5|0|2|248733.333333333|82911.1111111111|1|208333.333333333|5|5|5|10|10|10|5|5|5|10|10|10
312667352|2|1|"1A"|1|2018|449|4|3|3|3|3|3|3|1|1|1|1|1|2|3|1|1|2|1|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.5|6|1|5|5|2|1|1|"1"|1|1|1|1|1|0.83|0|0|0|0|1|1|5|25849.216|25849.216|17464.171|25849.216|0|8870.005|0|2700|3600|2233.82|1000|1249.205|1700|700|1300|2459.44|36.746|11329.445|2700|3600|2233.82|1000|2949.205|700|1300|36.746|15703.038|7979.473|0|0|166.705|0|49680|0|3150.941|11550.07|1299|166.705|0|0|0|1082.5|8600|8|10|10|4|5|5|0|2|47166.6666666667|47166.6666666667|0|0|4|4|5|7|8|9|5|5|5|10|10|10
17059742|2|1|"1A"|1|2018|505|4|3|3|3|3|3|3|1|1|1|1|1|1|3|3||||1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|5|2|1|2|1|3|2|6|4|2|3||"1"|1|1|1|1|1|0.67|0|0|1|0|0||2|18028.087|18028.087|16129.815|18028.087|0|3132.755|0|980|8600|0|1567.46|105.652|450|880|0|433|1879.22|3565.755|980|8600|0|1567.46|555.652|880|0|1879.22|13345.755|4576.68|0|0|105.652|0|2300|0|4137.315|3948.2|433|209.572|0|0|0|250|9050|6|9|9|3|5|5|0|2|16322|16322|0|0|1|2|2|2|3|3|3|4|4|5|8|8
377834465|2|1|"1A"|1|2018|568|4|3|3|3|3|3|3|1|1|1|1|1|2|3|3||||2|1|1|1|1|1|1|1|1|1|1|1|2|1|2|1|1|1|1|2|1.5|3|2|4|1|2|1|1|"1"|1|3|2|1.5|3|2.28|1|1|0|0|2|1.5|3|42363.0681|14121.0227|37298.0939|42363.0681|0|12530.4571|0|2050|11066.28|1211.7334|1800|670.0675|1675|2819.9067|3200|2866.46|2473.1634|15396.9171|2050|11066.28|1211.7334|1800|2345.0675|1825|4194.9067|2473.1634|25057.4296|13474.671|3160.9|0|670.0675|0|9400|9996.671|3066.1596|7992.27|1610.76|1111.7275|0|0|0|0|18585.48|5|8|8|3|4|4|0|2|34350|11450|0|0|3|4|4|5|7|7|2|3|4|4|6|7
13071351|2|1|"1A"|3|2018|471|4|3|3|3|3|3|3|1|1|1|1|1|3|3|5||||3|1|1|1|1|1|1|1|1|1|5|1|1|1|1|1|5|1|1|3|0.333333333333333|6|2|5|3|2|3||"1"|1|1|1|1|1|0.67|0|0|0|0|0||5|22058.3454|22058.3454|20607.3191|22058.3454|0|6522.1491|740.43|500|2754.7|1056|5600|277.5963|602.8|2883.2|0|718.78|402.69|7240.9291|500|2754.7|1056|5600|880.3963|2883.2|0|1143.12|18911.1491|2469.6|0|0|277.5963|0|22400|0|5930.7577|10873.8614|0|1018.0263|0|0|0|86.6|4149.1|7|9|10|4|5|5|0|2|28466.6666666667|28466.6666666667|0|0|2|3|3|4|6|6|4|5|5|8|9|10
81620409|2|1|"1A"|4|2018|658|6|||||3|3|1|1|1|1|1|1|99|3||||1|1|1|1|1|1|1|1|1|1|1|2|2|1|2|1|7|2|1|2|2|5|2|3|1|2|1|1|"1"|2|2|2|1|2|1.78|0|0|0|0|2|1|5|22599.9477|11299.97385|15221.6277|22599.9477|0|6229.5277|0|2350|4500|72|0|1402.92|550|550|0|5845.5|1100|12075.0277|2350|4500|72|0|1952.92|550|0|1100|15351.5277|0|5845.5|0|1402.92|0|2880|4846.0927|0|4775.535|0|1532.82|0|0|5845.5|0|5600|4|7|8|2|4|4|0|2|45250|22625|0|0|4|4|5|7|8|9|4|5|5|7|9|9
371636148|2|1|"1A"|2|2018|680|4|3|3|3|3|3|3|1|1|1|1|1|3|3|1|1|2|1|3|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|5|1|1|1|0.333333333333333|6|2|5|5|1|1|1|"1"|1|1|1|1|1|0.67|0|0|0|1|1|1|5|26612.8303|26612.8303|26612.8303|26612.8303|0|3947.5311|1570.4477|1200|1423.285|7244.5665|0|0|2600|5631|2576|0|420|5517.9788|1200|1423.285|7244.5665|0|2600|5631|2576|420|11092.82|9120.0103|0|0|0|0|40900|2944.0103|2433.46|6205.075|0|0|0|0|0|0|15030.285|8|10|10|4|5|5|0|2|34666.6666666667|34666.6666666667|0|0|3|4|4|5|7|7|5|5|5|9|10|10
786839806|2|1|"1A"|2|2018|696|4|3|3|3|3|3|3|1|1|1|1|1|3|3|1|2|2|1|3|2|1|1|1|1|1|1|1|1|1|1|2|1|3|1|5|1|1|1|1|6|2|5|4|2|1|1|"1"|1|3|3|1|3|2.8|0|0|0|0|3|1|4|22791.5127|7597.1709|21120.1327|22791.5127|0|8019.9827|562.9|2500|1015|1459.18|2380|69.28|700|2780|0|1801.28|1503.89|9821.2627|2500|1015|1459.18|2380|769.28|2780|0|2066.79|21856.2327|0|866|0|69.28|0|9000|2152.01|1767.8957|8289.037|0|1021.88|0|0|866|4299.69|4395|2|5|6|1|3|3|0|2|37050|12350|0|0|3|4|4|6|7|8|2|4|4|4|7|7
238802175|2|1|"1A"|2|2018|688|4|3|3|3|3|3|3|1|1|1|1|1|2|3|1|2|2|1|2|1|1|1|1|1|1|1|1|1|5|1|1|1|1|1|1|2|1|1|0.5|6|1|6|3|2|3||"1"|1|1|1|1|1|0.74|0|0|1|0|0||5|22750.4268|22750.4268|16448.5448|22750.4268|0|2509.4948|0|350|2476.95|0|4700|131.632|3474|1842|0|6906.35|360|9415.8448|350|2476.95|0|4700|3605.632|1842|0|360|22618.7948|0|0|0|131.632|0|22520|4773.4948|0|7228.1|6170.25|131.632|0|0|0|0|4446.95|8|9|10|4|5|5|0|2|53083.3333333333|53083.3333333333|0|0|4|5|5|8|9|9|5|5|5|10|10|10
717622520|2|1|"1A"|3|2018|649|4|3|3|3|3|3|3|1|1|1|1|1|3|3|1|2|2|2|3|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|0.333333333333333|4|1|5|5|2|2||"1"|2|1|1|1|1|1|0|0|0|0|1||3|6757.07|6757.07|5250.23|6757.07|0|1000.23|1234.05|0|3750|0|0|272.79|500|0|0|0|0|1000.23|0|3750|0|0|772.79|0|0|1234.05|6666.14|0|0|0|90.93|0|15000|303.1|372.38|324.75|0|1506.84|0|0|0|0|4250|2|5|5|1|3|3|0|2|10666.6666666667|10666.6666666667|0|0|1|1|1|1|2|2|2|3|3|3|6|6
255836702|2|1|"1A"|1|2017|925|4|3|3|3|3|3|3|1|1|1|1|1|4|3|3||||4|3|1|1|1|1|1|1|1|1|1|1|2|1|3|1|1|2|1|2|1|6|1|3|2|2|1|1|"1"|1|3|2|2|4|3.33|2|2|0|0|2|2|4|50521.41|12630.3525|45269.12|50521.41|0|7629.46|0|4700|14100|8809.99|1467.87|316.09|1896.6|6525|0|4676.4|400|12305.86|4700|14100|8809.99|1467.87|2212.69|5425|1100|400|27617.11|17838.2|4286.7|519.6|259.8|0|17000|606.2|4031.63|23040.49|0|445.99|0|4286.7|19.2|21.6|18069.6|5|7|8|3|4|4|0|2|58016.6666666667|14504.1666666667|0|0|4|5|5|8|9|9|3|4|4|5|7|8
59931481|2|1|"1A"|3|2018|668|4|3|3|3|3|3|3|1|1|1|1|1|6|3|1|2|2|1|6|1|1|1|1|1|1|1|2|1|1|1|1|1|2|1|1|1|1|1|0.333333333333333|6|1|6|2|2|3||"1"|1|2|2|1|2|1.5|0|0|2|0|0||5|50100.85|25050.425|42016.74|50100.85|0|6503.66|0|2700|10302|3457.08|14600|1994.76|1850|800|0|7593.35|300|12977.01|3000|10302|3457.08|14600|3844.76|1920|0|0|37602.34|9586.75|0|0|311.76|0|26100|100|6399.74|3861|6473.35|311.76|0|0|0|15899|17056|8|10|10|4|5|5|0|2|27450|13725|0|0|2|3|3|4|5|6|2|4|4|4|7|8
461843633|2|1|"1A"|3|2018|713|4|3|3|3|3|3|3|1|1|1|1|1|3|3|1|2|2|1|3|2|1|1|1|1|1|1|2|1|1|1|1|1|2|1|5|1|1|1|0.666666666666667|6|2|5|3|2|1|1|"1"|1|3|1|2|2|1.66|1|1|0|0|1|2|5|33568.0161|16784.00805|28497.5861|33568.0161|0|9622.126|0|3600|5519.5|3075.3501|2000|562.9|810|3815.64|500|2682.5|1380|10704.626|4400|5519.5|3075.3501|2000|1372.9|2182.27|3733.37|580|27005.1161|4000|0|0|562.9|0|32000|0|2965.7036|18168.0225|1147.45|857.34|0|0|0|0|10429.5|6|9|9|3|5|5|0|2|48750|24375|0|0|4|4|5|7|8|9|4|5|5|7|9|9
636080654|2|1|"1A"|3|2018|669|4|3|3|3|3|3|3|1|1|1|1|1|3|3|1|2|2|1|3|1|1|1|1|1|1|1|1|1|4|1|1|1|2|1|5|1|1|1|0.666666666666667|6|1|6|2|2|3||"1"|1|2|2|1|2|1.37|0|0|2|0|0||5|60252.6494|30126.3247|57260.6194|60252.6494|0|13731.2094|33254.4|1800|3975|2789.7|0|303.1|1950.365|80.365|0|1952.83|415.68|48938.4394|1800|3975|2789.7|0|2253.465|80.365|0|415.68|57549.5494|0|0|0|303.1|0|56220|12756.9594|0|37109.28|2277.58|303.1|0|0|0|0|7805.73|9|10|10|5|5|5|0|2|79250|39625|0|0|5|5|5|9|10|10|5|5|5|9|10|10
565415171|2|1|"1A"|3|2018|705|4|3|3|3|3|3|3|1|1|1|1|1|2|3|3||||2|2|1|1|1|1|1|1|1|1|4|1|2|1|3|1|5|1|1|2|1.5|3|1|4|2|2|1|1|"1"|1|3|2|1.5|3|2.73|1|0|0|0|2|1.5|2|45905.56|15301.8533333333|38362.7|45905.56|0|20230.0198|801.05|4100|8590|780.8377|0|1437.56|1350|2479.4|0|2554.7|3581.9925|23585.7698|4100|8590|780.8377|0|2787.56|2479.4|0|3581.9925|43688.6|779.4|0|0|1437.56|0|4800|19485|150|10242.7|1948.5|2649.96|779.4|0|0|0|10650|6|8|9|3|4|5|0|2|50500|16833.3333333333|0|0|4|5|5|7|9|9|3|4|4|5|8|8
615469959|2|1|"1A"|3|2018|727|4|3|3|3|3|3|3|1|1|1|1|1|2|3|3||||2|2|1|1|1|1|1|1|1|1|4|1|2|1|3|1|5|2|1|2|2.5|3|2|3|5|2|1|1|"1"|2|4|2|2.5|5|4.17|2|1|0|0|3|2.5|2|16388.523|3277.7046|15355.385|16388.523|0|3297.295|108.25|1300|10125|0|0|517.868|300|300|0|216.5|223.61|3513.795|1300|10125|0|0|817.868|300|0|331.86|15870.655|0|0|0|454.65|0|63.218|2717.075|463.31|1535|216.5|753.42|0|0|0|200|10503.218|1|2|3|1|1|2|63.218|1|27000|5400|0|0|2|3|3|4|5|6|1|2|2|1|3|3
161658298|2|1|"1A"|3|2018|635|4|3|3|3|3|3|3|1|1|1|1|1|3|3|3||||1|1|1|1|1|1|1|2||1|4|2|2|1|1|1|5|2|1|2|1|6|2|3|5|2|1|1|"1"|1|1|1|1|1|0.76|0|0|0|0|1|1|5|36043.574|36043.574|30942.834|36043.574|0|5719.93|0|4800|8676|381.57|0|2594.85|750|7482.4|0|2814.5|2824.324|8534.43|4800|8676|381.57|0|3344.85|7482.4|0|2824.324|35848.724|0|0|0|194.85|0|0|4000.92|10137.84|7793.124|1861.9|272.79|0|0|0|0|11977|10|10|10|5|5|5|0|2|56720|56720|0|0|4|5|5|8|9|9|5|5|5|10|10|10
811777707|2|1|"1A"|3|2018|635|4|3|3|3|3|3|3|1|1|1|1|1|3|3|3||||1|1|1|1|1|1|1|2||1|4|2|2|1|1|1|5|2|1|2|1|6|2|3|5|2|1|1|"1"|1|1|1|1|1|0.76|0|0|0|0|1|1|5|31579.584|31579.584|24435.084|31579.584|0|4511.86|0|6900|8672|770.15|0|1299|1730|1970.65|0|4308.35|1417.574|8820.21|6900|8672|770.15|0|3029|1970.65|0|1417.574|28721.784|0|2857.8|0|0|0|0|3069.97|627.85|14281.574|0|792.39|0|0|2857.8|433|9517|9|10|10|5|5|5|0|2|60720|60720|0|0|4|5|5|8|9|10|5|5|5|10|10|10
168249307|2|1|"1A"|4|2018|590|4|3|3|3|3|3|3|1|1|1|1|1|1|3|4||||1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|5|1|2|3|2|1|1|5|2|2|1|1|"1"|1|2|2|1|2|1.76|0|0|0|0|2|1|2|33158.9302|16579.4651|29612.6602|33158.9302|0|12642.8206|268.4167|0|6200|1076.1111|3782.9911|5549.25|1940|600|0|0|1099.3407|12911.2373|0|8200|1076.1111|3782.9911|6264.75|600|0|323.8407|25842.1802|775.5|6000|0|541.25|0|10000|480|13424.1691|7566.4911|0|948.27|0|0|0|0|10740|6|8|9|3|4|5|0|2|57633.3333333333|28816.6666666667|0|0|4|5|5|8|9|9|4|5|5|8|10|10
673645092|2|1|"1A"|4|2018|611|4|3|3|3|3|3|3|1|1|1|1|1|2|3|3||||2|1|1|1|1|1|1|1|1|1|5|1|2|1|1|1|5|1|2|2|0.5|6|1|4|5|2|1|1|"1"|1|1|1|1|1|1|0|0|0|0|1|1|4|56055.98|56055.98|35791.58|56055.98|0|930.95|1082.5|3100|12313.6|599.2|0|14493.8|2017|9359|0|10781.7|1378.23|12795.15|3100|13373.6|599.2|0|13883.44|11919|0|385.59|49967.73|5980|0|0|108.25|0|7200|0|1667.05|25923.73|8746.6|108.25|0|519.6|0|799.15|18291.6|10|10|10|5|5|5|0|2|32666.6666666667|32666.6666666667|0|0|3|3|4|5|6|7|5|5|5|9|10|10
446210747|2|1|"1A"|4|2018|644|4|3|3|3|3|3|3|2|1|1|1|1|1|3|1|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|5|1|1|1|1|5|2|4|5|2|1|3|"1"|1|1|1|1|1|0.77|0|0|0|0|1|1|5|23319.577|23319.577|14482.047|23319.577|0|3202.901|2546.04|1550|6014|0|0|3767.1|3125.2|397|0|2113.04|604.296|6584.631|1550|6014|0|0|6892.3|397|0|1881.646|23319.577|0|0|0|0|0|18160|3540.641|0|5566.596|1117.14|1428.9|0|0|0|3767.1|7899.2|8|9|10|4|5|5|0|2|23833.3333333333|23833.3333333333|0|0|2|3|3|3|5|5|4|5|5|7|9|9
706399103|2|1|"1A"|4|2018|635|6|||||3|3|1|1|1|1|1|1|3|3||||1|1|1|1|1|1|1|1|1|1|1|2|2|1|1|1|7|2|1|2|1|4|2|3|5|2|1|1|"1"|2|1|1|1|1|0.76|0|0|0|0|1|1|3|14512.53|14512.53|11572.46|14512.53|0|2338.2|428.67|320|5500|413.2|886.6|288|368|400|240|2294.9|1034.96|4633.1|320|5500|413.2|886.6|656|400|240|1463.63|11361.13|640|2511.4|0|0|0|560|688.47|2091.39|1596.6|0|428.67|0|0|2511.4|368|6828|5|8|9|3|4|5|0|2|14000|14000|0|0|1|1|2|2|2|3|2|4|4|4|7|8
351584182|2|1|"1A"|4|2018|604|6|||||3|3|1|1|1|1|1|1|3|3||||1|1|1|1|1|1|1|2||1|1|2|2|1|1|1|7|2|1|2|1|3|1|3|5|2|1|1|"1"|1|1|1|1|1|1|0|0|0|0|1|1|2|20910.3348|20910.3348|15411.2348|20910.3348|0|1691.2114|1632.3234|4820|5000|0|0|0|750|2560|0|4156.8|300|6267.9348|4820|5000|0|0|750|2560|0|1512.4|10643.0348|6760|3507.3|0|0|0|3000|1981.2348|0|7680|649.5|1342.3|0|0|3507.3|0|5750|7|9|10|4|5|5|0|2|24800|24800|0|0|2|3|3|4|5|5|4|5|5|8|9|10
136123742|2|1|"1A"|4|2018|693|5|||||3|3|1|1|1|1|1|1|3|3||||1|1|1|1|1|1|1|3||1|1|2|2|1|2|1|7|2|1|2|3|3|1|4|2|2|1|1|"1"|1|3|2|1.5|3|2.11|1|1|0|0|1|3|2|22932.365|7644.12166666667|20139.515|22932.365|0|3749.0006|254.0844|2000|8100|1392|186.19|692.8|1000|200|972|2100.05|2286.24|6103.135|2000|8100|1392|186.19|1692.8|0|1172|2286.24|22239.565|0|0|0|692.8|0|0|0|3803.905|6631.66|0|692.8|0|0|0|1732|10072|3|5|6|2|3|3|1600|1|23983.3333333333|7994.44444444444|0|0|2|3|3|3|5|5|1|2|3|2|4|5
38430558|2|1|"1A"|1|2017|801|4|2|3|1|3|3|3|2|1|1|1|1|2|1|4||||2|1|1|1|1|1|1|1|1|1|5|1|1|1|3|1|5|1|2|3|2|3|1|4|2|2|1|1|"1"|1|3|2|2|4|3.64|1|1|0|1|2|2|3|26706.27|6676.5675|23844.14|26706.27|0|7200.79|0|1650|411.34|0|25|7552.84|2660|3048|2525|216.5|1416.8|7417.29|1650|2011.34|0|25|9233.24|2148|3425|796.4|19708.43|6790|0|0|207.84|0|-48400|3208.53|0|14047.31|0|510.94|0|0|0|1378.15|7561.34|2|5|5|1|3|3|211.34|1|42585.3333333333|10646.3333333333|0|0|4|4|4|7|8|8|2|3|3|3|6|6
48862074|2|1|"1A"|1|2017|763|4|3|3|1|3|3|3|2|1|1|1|1|1|1|3||||1|1|1|1|1|1|1|1|1|1|5|1|2|1|1|1|5|1|1|2|1|5|2|2|5|2|2||"1"|1|1|1|1|1|0.76|0|0|0|0|1||4|15361.133|15361.133|14183.373|15361.133|0|1260.463|0|180|10252.61|40|0|443.51|400|1000|1200|584.55|0|1845.013|180|10252.61|40|0|843.51|960|1240|0|13957.623|1200|0|0|203.51|0|0|1065.613|0|900|584.55|398.36|320|0|0|0|12092.61|6|8|9|3|4|5|0|2|15833.3333333333|15833.3333333333|0|0|1|2|2|2|3|3|3|4|4|5|8|8
448973512|2|1|"1A"|1|2017|680|4|3|3|1|3|3|3|2|1|1|1|1|1|99|3||||1|1|1|1|1|1|1|1|1|1|5|1|2|1|2|1|5|1|1|2|2|4|1|3|1|2|1|1|"1"|1|2|2|1|2|1.76|0|0|0|0|2|1|4|52774.9932|26387.4966|47566.0032|52774.9932|0|8361.4032|2862.13|3425|12000|2410.8777|11971.6056|649.5|2201.2|2344|4270.53|788.06|1490.6867|12011.5932|3425|12000|2410.8777|11971.6056|2850.7|2344|4270.53|1490.6867|40974.3576|11151.1356|0|0|281.45|0|4453.05|0|6149.4476|20654.4956|788.06|541.25|6495|0|0|708.16|17438.58|8|10|10|4|5|5|368.05|1|41153|20576.5|1|10000|3|4|4|6|8|8|4|5|5|7|9|9
206659110|2|1|"1A"|2|2018|670|4|3|3|3|3|3|3|1|1|1|1|1|4|3|1|2|2|1|4|2|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|1|0.25|6|1|5|5|1|1|3|"1"|1|1|1|1|1|1|0|0|0|1|1|1|4|46657.22|46657.22|39664.27|46657.22|0|7235.43|5802.2|0|8047.25|5659.39|6600|1840.25|1460|2726.6|0|6986.1|300|18103.73|0|8047.25|5659.39|6600|3300.25|4646.6|0|300|41357.22|0|0|0|0|0|26000|13397.02|0|10162.5|3983.6|0|0|0|0|2086.85|17027.25|10|10|10|5|5|5|0|2|30000|30000|1|30000|2|3|3|4|6|6|4|5|5|8|10|10
484871783|2|1|"1A"|2|2018|751|4|3|3|3|3|3|3|1|1|1|1|1|4|3|1|1|2|1|4|2|1|1|1|1|1|1|2|1|1|1|1|2||1|1|1|1|1|0.5|1|2|6|2|2|3||"1"|1|2|2|1|2|1.37|0|0|2|1|0||1|11494.6443|5747.32215|11494.6443|11494.6443|0|5074.76|0|0|3405|614.86|916.7043|0|600|0|0|0|883.32|5074.76|0|3405|614.86|916.7043|600|0|0|883.32|11494.6443|0|0|0|0|0|18000|0|1788.29|5701.3543|0|0|0|0|0|0|4005|2|4|5|1|2|3|0|2|13233.3333333333|6616.66666666667|0|0|1|1|2|2|2|3|1|2|2|2|3|4
625727852|2|1|"1A"|2|2018|664|4|3|3|3|3|3|3|1|1|1|1|1|5|3|1|2|2|1|5|2|1|1|1|1|1|1|2|1|1|1|1|1|2|1|1|1|2|1|0.4|6|1|5|2|1|1|3|"1"|1|2|2|1|2|1.76|0|0|0|2|2|1|5|36750.11|18375.055|25020.14|36750.11|0|1402.92|0|0|6775|4548.8|5519.6|10182.23|3810|1600|0|1905.2|1006.36|3308.12|0|6775|4548.8|5519.6|14395.49|1600|0|603.1|33572.58|0|0|0|177.53|0|22000|0|303.1|11431.02|1905.2|56.29|0|0|0|9979.5|13075|7|9|9|4|5|5|0|2|35000|17500|0|0|3|4|4|5|7|7|3|4|4|6|8|8
271323017|2|1|"1A"|2|2018|722|4|3|3|3|3|3|3|1|1|1|1|1|2|3|4||||2|2|1|1|1|1|1|1|1|1|1|1|1|1|2|1|5|2|1|3|1|6|2|6|3|1|3||"1"|1|3|2|1|2|1.67|0|0|1|1|1|2|4|14738.34|7369.17|11798.27|14738.34|0|5711.27|1039.2|2300|880|25|67.2|1034.87|1350|1025|0|866|439.8|6577.27|2300|880|25|67.2|2384.87|1025|0|1479|3973|9539.95|0|0|878.99|190.52|30096.88|0|2251.6|7088.35|0|2004.79|0|0|0|257.72|3135.88|2|5|6|1|3|3|155.88|1|10450|5225|0|0|1|1|1|1|2|2|1|2|2|1|3|3
877869941|2|1|"1A"|4|2018|713|4|3|3|3|3|3|3|1|1|1|1|1|1|3|3||||1|1|1|1|1|1|1|1|1|1|5|1|1|1|1|1|5|1|1|2|1|5|2|3|5|2|1|1|"1"|1|1|1|1|1|0.76|0|0|0|0|1|1|4|71564.8526|71564.8526|68603.7821|71564.8526|0|5531.0554|0|9600|11280|9297|1953|1142.4705|3134|16830|0|1818.6|10978.7267|7349.6554|9600|11280|9297|1953|4276.4705|15430|1400|10978.7267|42450.3821|27972|0|0|1142.4705|0|5360|5847.8621|0|42951.92|1818.6|1142.4705|2000|0|0|480|17324|10|10|10|5|5|5|0|2|40041.6666666667|40041.6666666667|0|0|3|4|4|6|8|8|5|5|5|9|10|10
890329946|2|1|"1A"|4|2018|663|6|||||3|3|1|1|1|1|1|1|3|3||||1|1|1|1|1|1|1|2||1|1|2|2|1|2|1|7|2|1|2|2|2|1|5|1|2|1|1|"1"|1|2|2|1|2|1.76|0|0|0|0|2|1|2|28065.5334|14032.7667|26889.9384|28065.5334|0|10255.8215|0|0|7600|934.5868|891.98|1082.395|1230|900|0|1732|3438.7501|11987.8215|0|7600|934.5868|891.98|2312.395|900|0|3438.7501|26583.1384|480|0|0|1002.395|0|0|6560.2964|647.7519|11425.0901|0|1002.395|0|0|0|0|8430|5|8|8|3|4|4|0|2|48861.3333333333|24430.6666666667|1|14000|4|4|5|7|8|9|4|5|5|7|9|9
58162824|2|1|"1A"|2|2018|763|4|3|3|3|3|3|3|1|2|1|1|1|3|99|3||||1|1|1|1|1|1|1|2||1|1|2|2|1|1|1|5|1|1|2|1|5|2|2|5|2|3||"1"|2|1|1|1|1|0.76|0|0|0|0|0||3|10539.79|10539.79|9877.3|10539.79|0|1342.3|0|260|5000|400|1475|82.27|0|1400|0|580.22|0|1922.52|260|5000|400|1475|82.27|0|1400|0|10057.52|0|0|0|82.27|0|400|1134.46|207.84|1937.12|303.1|82.27|0|0|0|0|6875|4|7|7|2|4|4|0|2|10500|10500|0|0|1|1|1|1|2|2|2|3|3|3|6|6
